"business_id","business_name","business_address","business_city","business_state","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","inspection_type","violation_id","violation_description","risk_category"
39608,"Balboa Teriyaki","3536 BALBOA St","San Francisco","CA","94121",37.775804,-122.49665,"POINT (-122.49665 37.775804)",NULL,"39608_20190314","2019-03-14",87,"Routine - Unscheduled","39608_20190314_103131","Moderate risk vermin infestation","Moderate Risk"
18606,"Sheba Restaurant & Lounge","1419 Fillmore St","San Francisco","CA","94115",37.782764,-122.432634,"POINT (-122.432634 37.782764)",NULL,"18606_20170213","2017-02-13",83,"Routine - Unscheduled","18606_20170213_103114","High risk vermin infestation","High Risk"
61856,"Yoppi Yogurt","101 California St","San Francisco","CA","94111",37.793424,-122.398168,"POINT (-122.398168 37.793424)","14155264677","61856_20180523","2018-05-23",94,"Routine - Unscheduled","61856_20180523_103161","Low risk vermin infestation","Low Risk"
1249,"KABABAYAN FAST FOOD","2706 MISSION St","San Francisco","CA","94110",37.753691,-122.418657,"POINT (-122.418657 37.753691)","14155929635","1249_20171002","2017-10-02",78,"Routine - Unscheduled","1249_20171002_103161","Low risk vermin infestation","Low Risk"
37792,"Auntie Anne's Pretzels","845 Market St Space 201","San Francisco","CA","94103",37.784848,-122.406892,"POINT (-122.406892 37.784848)","14155371098","37792_20180228","2018-02-28",96,"Routine - Unscheduled","37792_20180228_103161","Low risk vermin infestation","Low Risk"
1018,"PETES BARBEQUE","2399 MISSION St","San Francisco","CA","94110",37.758684,-122.418975,"POINT (-122.418975 37.758684)","14155821009","1018_20180208","2018-02-08",87,"Routine - Unscheduled","1018_20180208_103161","Low risk vermin infestation","Low Risk"
7119,"LO-COST MEAT MARKET #2","2918 24th St","San Francisco","CA","94110",37.752768,-122.410472,"POINT (-122.410472 37.752768)",NULL,"7119_20190319","2019-03-19",72,"Routine - Unscheduled","7119_20190319_103114","High risk vermin infestation","High Risk"
61823,"Sushi Delight","1946 MARKET St","San Francisco","CA","94102",37.770184,-122.425728,"POINT (-122.425728 37.770184)",NULL,"61823_20171102","2017-11-02",83,"Routine - Unscheduled","61823_20171102_103114","High risk vermin infestation","High Risk"
1241,"Banwich","1105 TARAVAL St","San Francisco","CA","94116",37.742895,-122.477898,"POINT (-122.477898 37.742895)",NULL,"1241_20190523","2019-05-23",89,"Routine - Unscheduled","1241_20190523_103114","High risk vermin infestation","High Risk"
5811,"MANN MIDDLE SCHOOL","3351 23rd St","San Francisco","CA","94110",37.753704,-122.420198,"POINT (-122.420198 37.753704)","14155695881","5811_20190318","2019-03-18",98,"Routine - Unscheduled","5811_20190318_103161","Low risk vermin infestation","Low Risk"
18767,"Wonderful Dessert & Cafe","2035 IRVING St","San Francisco","CA","94122",37.763399,-122.479654,"POINT (-122.479654 37.763399)",NULL,"18767_20180502","2018-05-02",90,"Routine - Unscheduled","18767_20180502_103161","Low risk vermin infestation","Low Risk"
3794,"Biscuits & Blues","401 Mason St","San Francisco","CA","94102",37.787324,-122.409925,"POINT (-122.409925 37.787324)",NULL,"3794_20161102","2016-11-02",85,"Routine - Unscheduled","3794_20161102_103131","Moderate risk vermin infestation","Moderate Risk"
1111,"SUBWAY 16604","753 POLK St","San Francisco","CA","94109",37.783713,-122.419357,"POINT (-122.419357 37.783713)","14155921055","1111_20180605","2018-06-05",87,"Routine - Unscheduled","1111_20180605_103161","Low risk vermin infestation","Low Risk"
33527,"Popeyes Chicken & Biscuits","1426 Fillmore St Space T","San Francisco","CA","94115",37.782817,-122.432577,"POINT (-122.432577 37.782817)",NULL,"33527_20190108","2019-01-08",80,"Routine - Unscheduled","33527_20190108_103114","High risk vermin infestation","High Risk"
7649,"SERV U MARKET","2750 21st St","San Francisco","CA","94110",37.757608,-122.409771,"POINT (-122.409771 37.757608)",NULL,"7649_20170721","2017-07-21",92,"Routine - Unscheduled","7649_20170721_103161","Low risk vermin infestation","Low Risk"
5212,"MARTIN DE PORRES HOUSE OF HOSP","225 Potrero Ave","San Francisco","CA","94103",37.766759,-122.407571,"POINT (-122.407571 37.766759)","14155550240","5212_20170905","2017-09-05",84,"Routine - Unscheduled","5212_20170905_103131","Moderate risk vermin infestation","Moderate Risk"
2357,"CHINA EXPRESS","2798 MISSION St","San Francisco","CA","94110",37.752408,-122.418535,"POINT (-122.418535 37.752408)","14155640881","2357_20170602","2017-06-02",67,"Routine - Unscheduled","2357_20170602_103131","Moderate risk vermin infestation","Moderate Risk"
272,"ON THE BRIDGE","1581 Webster St #206","San Francisco","CA","94115",37.785227,-122.431472,"POINT (-122.431472 37.785227)","14155927765","272_20190107","2019-01-07",NULL,"Complaint","272_20190107_103114","High risk vermin infestation","High Risk"
63651,"SFDH - Employee Cafeteria","450 Powell St Basement","San Francisco","CA","94102",37.788918,-122.408507,"POINT (-122.408507 37.788918)","14155397755","63651_20190212","2019-02-12",88,"Routine - Unscheduled","63651_20190212_103131","Moderate risk vermin infestation","Moderate Risk"
1800,"BRAVO PIZZA","5145 MISSION St","San Francisco","CA","94112",37.716583,-122.440834,"POINT (-122.440834 37.716583)",NULL,"1800_20190625","2019-06-25",NULL,"Complaint","1800_20190625_103114","High risk vermin infestation","High Risk"
792,"Boudin Bakery","Pier 39  Front","San Francisco","CA","94133",37.791924,-122.398588,"POINT (-122.398588 37.791924)",NULL,"792_20170713","2017-07-13",85,"Routine - Unscheduled","792_20170713_103131","Moderate risk vermin infestation","Moderate Risk"
10227,"The Napper Tandy","3200 24th St","San Francisco","CA",NULL,37.752581,-122.416482,"POINT (-122.416482 37.752581)",NULL,"10227_20170814","2017-08-14",75,"Routine - Unscheduled","10227_20170814_103131","Moderate risk vermin infestation","Moderate Risk"
5006,"LA MEJOR BAKERY","3329 24th St","San Francisco","CA","94110",37.752156,-122.41916,"POINT (-122.41916 37.752156)","14155720251","5006_20170807","2017-08-07",92,"Routine - Unscheduled","5006_20170807_103131","Moderate risk vermin infestation","Moderate Risk"
985,"The Sunset's Best Seafood Restaurant","3060 TARAVAL St","San Francisco","CA","94116",37.742048,-122.499002,"POINT (-122.499002 37.742048)",NULL,"985_20170810","2017-08-10",67,"Routine - Unscheduled","985_20170810_103114","High risk vermin infestation","High Risk"
6005,"Salvation Army Cen. Corps / Sr. Act. Ctr","360 04th St","San Francisco","CA","94107",37.781307,-122.400338,"POINT (-122.400338 37.781307)",NULL,"6005_20171016","2017-10-16",94,"Routine - Unscheduled","6005_20171016_103131","Moderate risk vermin infestation","Moderate Risk"
1043,"CENTRAL COFFEE TEA & SPICE","1696 HAYES St","San Francisco","CA","94117",37.774198,-122.444214,"POINT (-122.444214 37.774198)",NULL,"1043_20180928","2018-09-28",83,"Routine - Unscheduled","1043_20180928_103131","Moderate risk vermin infestation","Moderate Risk"
1973,"MY FAVORITE CAFE","2110 CLEMENT St","San Francisco","CA","94121",37.782169,-122.481942,"POINT (-122.481942 37.782169)",NULL,"1973_20161013","2016-10-13",69,"Routine - Unscheduled","1973_20161013_103114","High risk vermin infestation","High Risk"
1047,"PORK STORE CAFE","1451 HAIGHT St","San Francisco","CA","94117",37.770063,-122.446247,"POINT (-122.446247 37.770063)","14155866981","1047_20180822","2018-08-22",83,"Routine - Unscheduled","1047_20180822_103131","Moderate risk vermin infestation","Moderate Risk"
4533,"Gourmet Delight","1045 Stockton St","San Francisco","CA","94108",37.795594,-122.408204,"POINT (-122.408204 37.795594)",NULL,"4533_20190320","2019-03-20",74,"Routine - Unscheduled","4533_20190320_103131","Moderate risk vermin infestation","Moderate Risk"
2263,"TAIWAN RESTAURANT","445 CLEMENT St","San Francisco","CA","94118",37.782933,-122.464089,"POINT (-122.464089 37.782933)",NULL,"2263_20190402","2019-04-02",68,"Routine - Unscheduled","2263_20190402_103131","Moderate risk vermin infestation","Moderate Risk"
29610,"Lee's Sandwiches","625 Larkin St","San Francisco","CA","94109",37.783664,-122.417635,"POINT (-122.417635 37.783664)",NULL,"29610_20170901","2017-09-01",79,"Routine - Unscheduled","29610_20170901_103114","High risk vermin infestation","High Risk"
3196,"United Irish Cultural Center","2700 45th Ave","San Francisco","CA","94116",37.735943,-122.503086,"POINT (-122.503086 37.735943)",NULL,"3196_20180118","2018-01-18",90,"Routine - Unscheduled","3196_20180118_103161","Low risk vermin infestation","Low Risk"
6432,"CLAY THEATRE","2261 FILLMORE St","San Francisco","CA","94115",37.790494,-122.434174,"POINT (-122.434174 37.790494)",NULL,"6432_20180524","2018-05-24",94,"Routine - Unscheduled","6432_20180524_103131","Moderate risk vermin infestation","Moderate Risk"
184,"RADIO HABANA","1109 VALENCIA St","San Francisco","CA","94110",37.755124,-122.420916,"POINT (-122.420916 37.755124)","14155827659","184_20181219","2018-12-19",96,"Routine - Unscheduled","184_20181219_103131","Moderate risk vermin infestation","Moderate Risk"
36534,"Jewish Community Center of San Francisco","3200 California","San Francisco","CA","94118",37.787218,-122.447403,"POINT (-122.447403 37.787218)",NULL,"36534_20170523","2017-05-23",NULL,"Complaint","36534_20170523_103114","High risk vermin infestation","High Risk"
2755,"SOCIALE","3665 SACRAMENTO St","San Francisco","CA","94118",37.787364,-122.45299,"POINT (-122.45299 37.787364)","14155920309","2755_20161205","2016-12-05",85,"Routine - Unscheduled","2755_20161205_103114","High risk vermin infestation","High Risk"
39888,"Henry's Hunan Restaurant","1708 CHURCH St","San Francisco","CA","94131",37.743427,-122.426664,"POINT (-122.426664 37.743427)",NULL,"39888_20170425","2017-04-25",96,"Routine - Unscheduled","39888_20170425_103161","Low risk vermin infestation","Low Risk"
1921,"TARAVAL OKAZU YA","1735 Taraval St","San Francisco","CA","94116",37.742603,-122.484646,"POINT (-122.484646 37.742603)",NULL,"1921_20170601","2017-06-01",NULL,"Complaint","1921_20170601_103131","Moderate risk vermin infestation","Moderate Risk"
1337,"Sabor De San Miguel","3263 MISSION St","San Francisco","CA","94110",37.744726,-122.420395,"POINT (-122.420395 37.744726)","14155645866","1337_20171030","2017-10-30",85,"Routine - Unscheduled","1337_20171030_103131","Moderate risk vermin infestation","Moderate Risk"
4593,"Biscoff Coffee Corner","Pier 39  Space Q2","San Francisco","CA","94133",37.80824,-122.410189,"POINT (-122.410189 37.80824)",NULL,"4593_20170913","2017-09-13",96,"Routine - Unscheduled","4593_20170913_103161","Low risk vermin infestation","Low Risk"
63112,"Sushi Raw #4","901 TARAVAL","San Francisco","CA","94116",37.742993,-122.475859,"POINT (-122.475859 37.742993)",NULL,"63112_20180130","2018-01-30",92,"Routine - Unscheduled","63112_20180130_103161","Low risk vermin infestation","Low Risk"
2649,"WAN KEE RESTAURANT","2152 MISSION St","San Francisco","CA","94110",37.762527,-122.419475,"POINT (-122.419475 37.762527)","14155864138","2649_20180409","2018-04-09",77,"Routine - Unscheduled","2649_20180409_103131","Moderate risk vermin infestation","Moderate Risk"
4817,"BIG SAVE MARKET","5001 03rd St","San Francisco","CA","94124",37.733019,-122.391239,"POINT (-122.391239 37.733019)",NULL,"4817_20170119","2017-01-19",94,"Routine - Unscheduled","4817_20170119_103131","Moderate risk vermin infestation","Moderate Risk"
3643,"SUPPENKUCHE","525 LAGUNA St","San Francisco","CA","94102",37.776294,-122.426264,"POINT (-122.426264 37.776294)",NULL,"3643_20170419","2017-04-19",86,"Routine - Unscheduled","3643_20170419_103131","Moderate risk vermin infestation","Moderate Risk"
62462,"Gateway Croissants","390 GOLDEN GATE Ave","San Francisco","CA","94102",37.781518,-122.416982,"POINT (-122.416982 37.781518)",NULL,"62462_20171023","2017-10-23",73,"Routine - Unscheduled","62462_20171023_103114","High risk vermin infestation","High Risk"
489,"Dol-Ho Restaurant","808 Pacific Ave","San Francisco","CA","94133",37.796718,-122.408714,"POINT (-122.408714 37.796718)",NULL,"489_20171130","2017-11-30",75,"Routine - Unscheduled","489_20171130_103131","Moderate risk vermin infestation","Moderate Risk"
29610,"Lee's Sandwiches","625 Larkin St","San Francisco","CA","94109",37.783664,-122.417635,"POINT (-122.417635 37.783664)",NULL,"29610_20181009","2018-10-09",66,"Routine - Unscheduled","29610_20181009_103131","Moderate risk vermin infestation","Moderate Risk"
62632,"Live Sushi Bistro","1 Gilbert St","San Francisco","CA","94103",37.774759,-122.404133,"POINT (-122.404133 37.774759)",NULL,"62632_20170111","2017-01-11",84,"Routine - Unscheduled","62632_20170111_103131","Moderate risk vermin infestation","Moderate Risk"
1726,"KFC/TACO BELL","4285 MISSION St","San Francisco","CA","94112",37.728979,-122.431008,"POINT (-122.431008 37.728979)",NULL,"1726_20190611","2019-06-11",92,"Routine - Unscheduled","1726_20190611_103161","Low risk vermin infestation","Low Risk"
32570,"Liang's Food","1145 Stockton St","San Francisco","CA","94133",37.796393,-122.408374,"POINT (-122.408374 37.796393)",NULL,"32570_20170228","2017-02-28",82,"Routine - Unscheduled","32570_20170228_103161","Low risk vermin infestation","Low Risk"
1231,"Yamo Restaurant","3406 18th St","San Francisco","CA","94110",37.761882,-122.419599,"POINT (-122.419599 37.761882)",NULL,"1231_20180625","2018-06-25",74,"Routine - Unscheduled","1231_20180625_103114","High risk vermin infestation","High Risk"
26343,"Bien Hoa","463 Ellis St","San Francisco","CA","94102",37.784734,-122.413776,"POINT (-122.413776 37.784734)",NULL,"26343_20171004","2017-10-04",96,"Routine - Unscheduled","26343_20171004_103161","Low risk vermin infestation","Low Risk"
2610,"CAFE LA BOHEME","3318 24th St","San Francisco","CA","94110",37.752284,-122.418928,"POINT (-122.418928 37.752284)",NULL,"2610_20180515","2018-05-15",92,"Routine - Unscheduled","2610_20180515_103131","Moderate risk vermin infestation","Moderate Risk"
58611,"North Beach Pizza","1462 Grant Ave","San Francisco","CA","94133",37.800428,-122.407517,"POINT (-122.407517 37.800428)",NULL,"58611_20190829","2019-08-29",87,"Routine - Unscheduled","58611_20190829_103161","Low risk vermin infestation","Low Risk"
1978,"GOLDEN CHARIOT BAKERY & REST","3308 BALBOA St","San Francisco","CA","94121",37.775878,-122.494382,"POINT (-122.494382 37.775878)",NULL,"1978_20190805","2019-08-05",75,"Routine - Unscheduled","1978_20190805_103114","High risk vermin infestation","High Risk"
38808,"PPQ Beef Noodle House","1816 IRVING St","San Francisco","CA","94122",37.763603,-122.477497,"POINT (-122.477497 37.763603)",NULL,"38808_20190805","2019-08-05",69,"Routine - Unscheduled","38808_20190805_103114","High risk vermin infestation","High Risk"
816,"B & J QUARTER POUNDER BURGERS","6202 03rd St","San Francisco","CA","94124",37.722374,-122.395841,"POINT (-122.395841 37.722374)",NULL,"816_20190703","2019-07-03",88,"Routine - Unscheduled","816_20190703_103161","Low risk vermin infestation","Low Risk"
217,"PROGRESSIVE GROUNDS","400 CORTLAND Ave","San Francisco","CA","94110",37.739143,-122.417653,"POINT (-122.417653 37.739143)",NULL,"217_20190422","2019-04-22",88,"Routine - Unscheduled","217_20190422_103161","Low risk vermin infestation","Low Risk"
7033,"Sunset Strip","2601 Judah Street","San Francisco","CA","94122",37.761083,-122.490019,"POINT (-122.490019 37.761083)",NULL,"7033_20170208","2017-02-08",87,"Routine - Unscheduled","7033_20170208_103161","Low risk vermin infestation","Low Risk"
4959,"THAT'S IT MARKET","2699 Mission St","San Francisco","CA","94110",37.753973,-122.418576,"POINT (-122.418576 37.753973)","14155289833","4959_20171114","2017-11-14",85,"Routine - Unscheduled","4959_20171114_103114","High risk vermin infestation","High Risk"
58803,"Catering For Two Or More","5051 MISSION STREET","San Francisco","CA","94110",37.717659,-122.44005,"POINT (-122.44005 37.717659)",NULL,"58803_20170307","2017-03-07",88,"Routine - Unscheduled","58803_20170307_103161","Low risk vermin infestation","Low Risk"
665,"BRAZEN HEAD RESTAURANT","3166 Buchanan St","San Francisco","CA","94123",37.799218,-122.432517,"POINT (-122.432517 37.799218)",NULL,"665_20190625","2019-06-25",80,"Routine - Unscheduled","665_20190625_103114","High risk vermin infestation","High Risk"
5156,"McDONALD'S","302 POTRERO Ave","San Francisco","CA","94110",37.765507,-122.407565,"POINT (-122.407565 37.765507)","14155863295","5156_20180430","2018-04-30",94,"Routine - Unscheduled","5156_20180430_103161","Low risk vermin infestation","Low Risk"
509,"Cafe Bakery","1365 Noriega St","San Francisco","CA","94122",37.75409,-122.478248,"POINT (-122.478248 37.75409)",NULL,"509_20180314","2018-03-14",87,"Routine - Unscheduled","509_20180314_103114","High risk vermin infestation","High Risk"
60354,"Taqueria Castillo B","10 Mason St","San Francisco","CA","94102",37.783527,-122.409061,"POINT (-122.409061 37.783527)",NULL,"60354_20171027","2017-10-27",76,"Routine - Unscheduled","60354_20171027_103131","Moderate risk vermin infestation","Moderate Risk"
